time,reference_position,reference_position_filtered,current_position,position_error,reference_velocity,current_velocity,feed_forward_velocity,velocity_error,integral_action,proportional_action,control_torque,
0.988074,0,0,0,0,0,0,0,0,8,0,8,
0.990064,0,0,0,0,0,0,0,0,8,0,8,
0.992062,0,0,0,0,0,0,0,0,8,0,8,
0.994189,0,0,0,0,0,0,0,0,8,0,8,
0.996174,0,0,0,0,0,0,0,0,8,0,8,
0.998114,0,0,0,0,0,0,0,0,8,0,8,
1.00011,0,0,0,0,0,0,0,0,8,0,8,
1.0021,0,0,0,0,0,0,0,0,8,0,8,
1.00406,0,0,0,0,0,0,0,0,8,0,8,
1.00612,0,0,0,0,0,0,0,0,8,0,8,
1.00807,0,0,0,0,0,0,0,0,8,0,8,
1.01013,0,0,0,0,0,0,0,0,8,0,8,
1.01213,0,0,0,0,0,0,0,0,8,0,8,
1.0141,0,0,0,0,0,0,0,0,8,0,8,
1.01611,0,0,0,0,0,0,0,0,8,0,8,
1.01812,0,0,0,0,0,0,0,0,8,0,8,
1.02011,0,0,0,0,0,0,0,0,8,0,8,
1.02208,0,0,0,0,0,0,0,0,8,0,8,
1.02409,0,0,0,0,0,0,0,0,8,0,8,
1.02611,0,0,0,0,0,0,0,0,8,0,8,
1.02811,0,0,0,0,0,0,0,0,8,0,8,
1.03006,0,0,0,0,0,0,0,0,8,0,8,
1.0321,0,0,0,0,0,0,0,0,8,0,8,
1.03406,0,0,0,0,0,0,0,0,8,0,8,
1.03614,0,0,0,0,0,0,0,0,8,0,8,
1.03816,0,0,0,0,0,0,0,0,8,0,8,
1.04012,0,0,0,0,0,0,0,0,8,0,8,
1.04213,0,0,0,0,0,0,0,0,8,0,8,
1.04407,0,0,0,0,0,0,0,0,8,0,8,
1.04607,0,0,0,0,0,0,0,0,8,0,8,
1.04811,0,0,0,0,0,0,0,0,8,0,8,
1.05008,0,0,0,0,0,0,0,0,8,0,8,
1.05214,0,0,0,0,0,0,0,0,8,0,8,
1.05413,0,0,0,0,0,0,0,0,8,0,8,
1.05617,0,0,0,0,0,0,0,0,8,0,8,
1.05818,0,0,0,0,0,0,0,0,8,0,8,
1.06021,0,0,0,0,0,0,0,0,8,0,8,
1.06227,0,0,0,0,0,0,0,0,8,0,8,
1.06419,0,0,0,0,0,0,0,0,8,0,8,
1.06616,0,0,0,0,0,0,0,0,8,0,8,
1.0682,0,0,0,0,0,0,0,0,8,0,8,
1.07008,0,0,0,0,0,0,0,0,8,0,8,
1.07208,0,0,0,0,0,0,0,0,8,0,8,
1.07407,0,0,0,0,0,0,0,0,8,0,8,
1.07607,0,0,0,0,0,0,0,0,8,0,8,
1.07807,0,0,0,0,0,0,0,0,8,0,8,
1.0801,0,0,0,0,0,0,0,0,8,0,8,
1.08207,0,0,0,0,0,0,0,0,8,0,8,
1.08408,0,0,0,0,0,0,0,0,8,0,8,
1.08607,0,0,0,0,0,0,0,0,8,0,8,
1.08809,0,0,0,0,0,0,0,0,8,0,8,
1.09009,0,0,0,0,0,0,0,0,8,0,8,
1.09209,0,0,0,0,0,0,0,0,8,0,8,
1.09407,0,0,0,0,0,0,0,0,8,0,8,
1.09606,0,0,0,0,0,0,0,0,8,0,8,
1.09807,0,0,0,0,0,0,0,0,8,0,8,
1.10011,0,0,0,0,0,0,0,0,8,0,8,
1.10217,0,0,0,0,0,0,0,0,8,0,8,
1.10412,0,0,0,0,0,0,0,0,8,0,8,
1.10612,0,0,0,0,0,0,0,0,8,0,8,
1.10827,0,0,0,0,0,0,0,0,8,0,8,
1.1102,0,0,0,0,0,0,0,0,8,0,8,
1.11225,0,0,0,0,0,0,0,0,8,0,8,
1.11418,0,0,0,0,0,0,0,0,8,0,8,
1.11633,0,0,0,0,0,0,0,0,8,0,8,
1.11813,0,0,0,0,0,0,0,0,8,0,8,
1.1201,0,0,0,0,0,0,0,0,8,0,8,
1.12221,0,0,0,0,0,0,0,0,8,0,8,
1.12418,0,0,0,0,0,0,0,0,8,0,8,
1.12613,0,0,0,0,0,0,0,0,8,0,8,
1.12812,0,0,0,0,0,0,0,0,8,0,8,
1.13014,0,0,0,0,0,0,0,0,8,0,8,
1.1321,0,0,0,0,0,0,0,0,8,0,8,
1.13412,0,0,0,0,0,0,0,0,8,0,8,
1.13616,0,0,0,0,0,0,0,0,8,0,8,
1.13823,0,0,0,0,0,0,0,0,8,0,8,
1.14033,0,0,0,0,0,0,0,0,8,0,8,
1.14223,0,0,0,0,0,0,0,0,8,0,8,
1.14431,0,0,0,0,0,0,0,0,8,0,8,
1.14617,0,0,0,0,0,0,0,0,8,0,8,
1.14825,0,0,0,0,0,0,0,0,8,0,8,
1.1502,0,0,0,0,0,0,0,0,8,0,8,
1.15222,0,0,0,0,0,0,0,0,8,0,8,
1.15421,0,0,0,0,0,0,0,0,8,0,8,
1.1561,0,0,0,0,0,0,0,0,8,0,8,
1.15808,0,0,0,0,0,0,0,0,8,0,8,
1.16007,0,0,0,0,0,0,0,0,8,0,8,
1.16206,0,0,0,0,0,0,0,0,8,0,8,
1.16407,0,0,0,0,0,0,0,0,8,0,8,
1.16606,0,0,0,0,0,0,0,0,8,0,8,
1.16806,0,0,0,0,0,0,0,0,8,0,8,
1.17006,0,0,0,0,0,0,0,0,8,0,8,
1.17206,0,0,0,0,0,0,0,0,8,0,8,
1.17407,0,0,0,0,0,0,0,0,8,0,8,
1.17613,0,0,0,0,0,0,0,0,8,0,8,
1.17811,0,0,0,0,0,0,0,0,8,0,8,
1.1801,0,0,0,0,0,0,0,0,8,0,8,
1.18211,0,0,0,0,0,0,0,0,8,0,8,
1.18422,0,0,0,0,0,0,0,0,8,0,8,
1.18623,0,0,0,0,0,0,0,0,8,0,8,
1.18823,0,0,0,0,0,0,0,0,8,0,8,
1.19023,0,0,0,0,0,0,0,0,8,0,8,
1.19223,0,0,0,0,0,0,0,0,8,0,8,
1.19415,0,0,0,0,0,0,0,0,8,0,8,
1.19605,0,0,0,0,0,0,0,0,8,0,8,
1.19805,0,0,0,0,0,0,0,0,8,0,8,
1.20007,0,0,0,0,0,0,0,0,8,0,8,
1.20207,0,0,0,0,0,0,0,0,8,0,8,
1.20407,0,0,0,0,0,0,0,0,8,0,8,
1.2061,0,0,0,0,0,0,0,0,8,0,8,
1.20808,0,0,0,0,0,0,0,0,8,0,8,
1.21007,0,0,0,0,0,0,0,0,8,0,8,
1.21205,0,0,0,0,0,0,0,0,8,0,8,
1.21407,0,0,0,0,0,0,0,0,8,0,8,
1.21616,0,0,0,0,0,0,0,0,8,0,8,
1.21827,0,0,0,0,0,0,0,0,8,0,8,
1.22019,0,0,0,0,0,0,0,0,8,0,8,
1.2222,0,0,0,0,0,0,0,0,8,0,8,
1.22426,0,0,0,0,0,0,0,0,8,0,8,
1.22621,0,0,0,0,0,0,0,0,8,0,8,
1.2282,0,0,0,0,0,0,0,0,8,0,8,
1.23027,0,0,0,0,0,0,0,0,8,0,8,
1.23228,0,0,0,0,0,0,0,0,8,0,8,
1.23432,0,0,0,0,0,0,0,0,8,0,8,
1.23628,0,0,0,0,0,0,0,0,8,0,8,
1.23813,0,0,0,0,0,0,0,0,8,0,8,
1.24022,0,0,0,0,0,0,0,0,8,0,8,
1.24224,0,0,0,0,0,0,0,0,8,0,8,
1.2442,0,0,0,0,0,0,0,0,8,0,8,
1.24626,0,0,0,0,0,0,0,0,8,0,8,
1.24822,0,0,0,0,0,0,0,0,8,0,8,
1.25018,0,0,0,0,0,0,0,0,8,0,8,
1.25224,0,0,0,0,0,0,0,0,8,0,8,
1.25419,0,0,0,0,0,0,0,0,8,0,8,
1.25623,0,0,0,0,0,0,0,0,8,0,8,
1.25824,0,0,0,0,0,0,0,0,8,0,8,
1.26022,0,0,0,0,0,0,0,0,8,0,8,
1.2622,0,0,0,0,0,0,0,0,8,0,8,
1.26421,0,0,0,0,0,0,0,0,8,0,8,
1.26623,0,0,0,0,0,0,0,0,8,0,8,
1.2682,0,0,0,0,0,0,0,0,8,0,8,
1.27014,0,0,0,0,0,0,0,0,8,0,8,
1.27218,0,0,0,0,0,0,0,0,8,0,8,
1.27413,0,0,0,0,0,0,0,0,8,0,8,
1.27619,0,0,0,0,0,0,0,0,8,0,8,
1.27817,0,0,0,0,0,0,0,0,8,0,8,
1.28015,0,0,0,0,0,0,0,0,8,0,8,
1.28227,0,0,0,0,0,0,0,0,8,0,8,
1.28435,0,0,0,0,0,0,0,0,8,0,8,
1.28629,0,0,0,0,0,0,0,0,8,0,8,
1.28826,0,0,0,0,0,0,0,0,8,0,8,
1.29027,0,0,0,0,0,0,0,0,8,0,8,
1.29234,0,0,0,0,0,0,0,0,8,0,8,
1.29438,0,0,0,0,0,0,0,0,8,0,8,
1.29627,0,0,0,0,0,0,0,0,8,0,8,
1.29822,0,0,0,0,0,0,0,0,8,0,8,
1.30019,0,0,0,0,0,0,0,0,8,0,8,
1.30222,0,0,0,0,0,0,0,0,8,0,8,
1.30421,0,0,0,0,0,0,0,0,8,0,8,
1.30637,0,0,0,0,0,0,0,0,8,0,8,
1.3083,0,0,0,0,0,0,0,0,8,0,8,
1.31027,0,0,0,0,0,0,0,0,8,0,8,
1.31229,0,0,0,0,0,0,0,0,8,0,8,
1.31425,0,0,0,0,0,0,0,0,8,0,8,
1.31622,0,0,0,0,0,0,0,0,8,0,8,
1.3183,0,0,0,0,0,0,0,0,8,0,8,
1.32021,0,0,0,0,0,0,0,0,8,0,8,
1.32223,0,0,0,0,0,0,0,0,8,0,8,
1.32423,0,0,0,0,0,0,0,0,8,0,8,
1.32628,0,0,0,0,0,0,0,0,8,0,8,
1.32832,0,0,0,0,0,0,0,0,8,0,8,
1.33035,0,0,0,0,0,0,0,0,8,0,8,
1.33233,0,0,0,0,0,0,0,0,8,0,8,
1.33428,0,0,0,0,0,0,0,0,8,0,8,
1.33632,0,0,0,0,0,0,0,0,8,0,8,
1.33836,0,0,0,0,0,0,0,0,8,0,8,
1.34033,0,0,0,0,0,0,0,0,8,0,8,
1.34222,0,0,0,0,0,0,0,0,8,0,8,
1.34428,0,0,0,0,0,0,0,0,8,0,8,
1.34632,0,0,0,0,0,0,0,0,8,0,8,
1.34833,0,0,0,0,0,0,0,0,8,0,8,
1.35032,0,0,0,0,0,0,0,0,8,0,8,
1.35232,0,0,0,0,0,0,0,0,8,0,8,
1.35432,0,0,0,0,0,0,0,0,8,0,8,
1.35641,0,0,0,0,0,0,0,0,8,0,8,
1.35812,0,0,0,0,0,0,0,0,8,0,8,
1.36007,0,0,0,0,0,0,0,0,8,0,8,
1.36207,0,0,0,0,0,0,0,0,8,0,8,
1.36405,0,0,0,0,0,0,0,0,8,0,8,
1.36623,0,0,0,0,0,0,0,0,8,0,8,
1.36822,0,0,0,0,0,0,0,0,8,0,8,
1.37025,0,0,0,0,0,0,0,0,8,0,8,
1.37215,0,0,0,0,0,0,0,0,8,0,8,
1.37425,0,0,0,0,0,0,0,0,8,0,8,
1.37618,0,0,0,0,0,0,0,0,8,0,8,
1.37825,0,0,0,0,0,0,0,0,8,0,8,
1.38027,0,0,0,0,0,0,0,0,8,0,8,
1.38226,0,0,0,0,0,0,0,0,8,0,8,
1.38426,0,0,0,0,0,0,0,0,8,0,8,
1.38624,0,0,0,0,0,0,0,0,8,0,8,
1.38822,0,0,0,0,0,0,0,0,8,0,8,
1.3902,0,0,0,0,0,0,0,0,8,0,8,
1.39217,0,0,0,0,0,0,0,0,8,0,8,
1.39416,0,0,0,0,0,0,0,0,8,0,8,
1.39625,0,0,0,0,0,0,0,0,8,0,8,
1.39817,0,0,0,0,0,0,0,0,8,0,8,
1.40015,0,0,0,0,0,0,0,0,8,0,8,
1.40224,0,0,0,0,0,0,0,0,8,0,8,
1.40424,0,0,0,0,0,0,0,0,8,0,8,
1.4062,0,0,0,0,0,0,0,0,8,0,8,
1.40819,0,0,0,0,0,0,0,0,8,0,8,
1.41013,0,0,0,0,0,0,0,0,8,0,8,
1.41227,0,0,0,0,0,0,0,0,8,0,8,
1.41425,0,0,0,0,0,0,0,0,8,0,8,
1.41619,0,0,0,0,0,0,0,0,8,0,8,
1.4182,0,0,0,0,0,0,0,0,8,0,8,
1.42009,0,0,0,0,0,0,0,0,8,0,8,
1.42222,0,0,0,0,0,0,0,0,8,0,8,
1.42421,0,0,0,0,0,0,0,0,8,0,8,
1.42619,0,0,0,0,0,0,0,0,8,0,8,
1.42823,0,0,0,0,0,0,0,0,8,0,8,
1.43022,0,0,0,0,0,0,0,0,8,0,8,
1.43221,0,0,0,0,0,0,0,0,8,0,8,
1.43421,0,0,0,0,0,0,0,0,8,0,8,
1.43619,0,0,0,0,0,0,0,0,8,0,8,
1.43816,0,0,0,0,0,0,0,0,8,0,8,
1.44023,0,0,0,0,0,0,0,0,8,0,8,
1.4421,0,0,0,0,0,0,0,0,8,0,8,
1.44424,0,0,0,0,0,0,0,0,8,0,8,
1.44623,0,0,0,0,0,0,0,0,8,0,8,
1.44824,0,0,0,0,0,0,0,0,8,0,8,
1.45025,0,0,0,0,0,0,0,0,8,0,8,
1.45226,0,0,0,0,0,0,0,0,8,0,8,
1.45427,0,0,0,0,0,0,0,0,8,0,8,
1.45624,0,0,0,0,0,0,0,0,8,0,8,
1.45819,0,0,0,0,0,0,0,0,8,0,8,
1.46024,0,0,0,0,0,0,0,0,8,0,8,
1.46217,0,0,0,0,0,0,0,0,8,0,8,
1.4642,0,0,0,0,0,0,0,0,8,0,8,
1.46617,0,0,0,0,0,0,0,0,8,0,8,
1.46812,0,0,0,0,0,0,0,0,8,0,8,
1.47013,0,0,0,0,0,0,0,0,8,0,8,
1.47217,0,0,0,0,0,0,0,0,8,0,8,
1.47421,0,0,0,0,0,0,0,0,8,0,8,
1.47614,0,0,0,0,0,0,0,0,8,0,8,
1.47818,0,0,0,0,0,0,0,0,8,0,8,
1.48024,0,0,0,0,0,0,0,0,8,0,8,
1.48225,0,0,0,0,0,0,0,0,8,0,8,
1.48426,0,0,0,0,0,0,0,0,8,0,8,
1.48614,0,0,0,0,0,0,0,0,8,0,8,
1.48821,0,0,0,0,0,0,0,0,8,0,8,
1.4902,0,0,0,0,0,0,0,0,8,0,8,
1.49212,0,0,0,0,0,0,0,0,8,0,8,
1.49418,0,0,0,0,0,0,0,0,8,0,8,
1.4962,0,0,0,0,0,0,0,0,8,0,8,
1.49817,0,0,0,0,0,0,0,0,8,0,8,
1.50014,0,0,0,0,0,0,0,0,8,0,8,
1.50218,0,0,0,0,0,0,0,0,8,0,8,
1.50415,0,0,0,0,0,0,0,0,8,0,8,
1.50621,0,0,0,0,0,0,0,0,8,0,8,
1.50814,0,0,0,0,0,0,0,0,8,0,8,
1.51027,0,0,0,0,0,0,0,0,8,0,8,
1.51227,0,0,0,0,0,0,0,0,8,0,8,
1.51423,0,0,0,0,0,0,0,0,8,0,8,
1.51626,0,0,0,0,0,0,0,0,8,0,8,
1.51825,0,0,0,0,0,0,0,0,8,0,8,
1.52027,0,0,0,0,0,0,0,0,8,0,8,
1.52223,0,0,0,0,0,0,0,0,8,0,8,
1.52426,0,0,0,0,0,0,0,0,8,0,8,
1.52623,0,0,0,0,0,0,0,0,8,0,8,
1.52827,0,0,0,0,0,0,0,0,8,0,8,
1.53024,0,0,0,0,0,0,0,0,8,0,8,
1.53216,0,0,0,0,0,0,0,0,8,0,8,
1.53417,0,0,0,0,0,0,0,0,8,0,8,
1.53615,0,0,0,0,0,0,0,0,8,0,8,
1.53823,0,0,0,0,0,0,0,0,8,0,8,
1.54028,0,0,0,0,0,0,0,0,8,0,8,
1.54219,0,0,0,0,0,0,0,0,8,0,8,
1.54434,0,0,0,0,0,0,0,0,8,0,8,
1.5463,0,0,0,0,0,0,0,0,8,0,8,
1.54826,0,0,0,0,0,0,0,0,8,0,8,
1.55025,0,0,0,0,0,0,0,0,8,0,8,
1.55223,0,0,0,0,0,0,0,0,8,0,8,
1.55427,0,0,0,0,0,0,0,0,8,0,8,
1.55624,0,0,0,0,0,0,0,0,8,0,8,
1.55824,0,0,0,0,0,0,0,0,8,0,8,
1.5602,0,0,0,0,0,0,0,0,8,0,8,
1.56213,0,0,0,0,0,0,0,0,8,0,8,
1.5641,0,0,0,0,0,0,0,0,8,0,8,
1.56619,0,0,0,0,0,0,0,0,8,0,8,
1.56826,0,0,0,0,0,0,0,0,8,0,8,
1.57029,0,0,0,0,0,0,0,0,8,0,8,
1.57221,0,0,0,0,0,0,0,0,8,0,8,
1.5743,0,0,0,0,0,0,0,0,8,0,8,
1.57629,0,0,0,0,0,0,0,0,8,0,8,
1.57825,0,0,0,0,0,0,0,0,8,0,8,
1.58024,0,0,0,0,0,0,0,0,8,0,8,
1.58212,0,0,0,0,0,0,0,0,8,0,8,
1.58413,0,0,0,0,0,0,0,0,8,0,8,
1.58622,0,0,0,0,0,0,0,0,8,0,8,
1.58823,0,0,0,0,0,0,0,0,8,0,8,
1.59025,0,0,0,0,0,0,0,0,8,0,8,
1.59214,0,0,0,0,0,0,0,0,8,0,8,
1.59422,0,0,0,0,0,0,0,0,8,0,8,
1.5962,0,0,0,0,0,0,0,0,8,0,8,
1.59816,0,0,0,0,0,0,0,0,8,0,8,
1.60022,0,0,0,0,0,0,0,0,8,0,8,
1.60211,0,0,0,0,0,0,0,0,8,0,8,
1.60425,0,0,0,0,0,0,0,0,8,0,8,
1.60616,0,0,0,0,0,0,0,0,8,0,8,
1.60827,0,0,0,0,0,0,0,0,8,0,8,
1.61026,0,0,0,0,0,0,0,0,8,0,8,
1.61229,0,0,0,0,0,0,0,0,8,0,8,
1.61425,0,0,0,0,0,0,0,0,8,0,8,
1.61624,0,0,0,0,0,0,0,0,8,0,8,
1.61828,0,0,0,0,0,0,0,0,8,0,8,
1.62024,0,0,0,0,0,0,0,0,8,0,8,
1.62215,0,0,0,0,0,0,0,0,8,0,8,
1.62429,0,0,0,0,0,0,0,0,8,0,8,
1.62615,0,0,0,0,0,0,0,0,8,0,8,
1.62817,0,0,0,0,0,0,0,0,8,0,8,
1.63042,0,0,0,0,0,0,0,0,8,0,8,
1.63218,0,0,0,0,0,0,0,0,8,0,8,
1.63428,0,0,0,0,0,0,0,0,8,0,8,
1.63634,0,0,0,0,0,0,0,0,8,0,8,
1.63819,0,0,0,0,0,0,0,0,8,0,8,
1.6403,0,0,0,0,0,0,0,0,8,0,8,
1.64228,0,0,0,0,0,0,0,0,8,0,8,
1.64433,0,0,0,0,0,0,0,0,8,0,8,
1.64628,0,0,0,0,0,0,0,0,8,0,8,
1.64826,0,0,0,0,0,0,0,0,8,0,8,
1.65025,0,0,0,0,0,0,0,0,8,0,8,
1.65222,0,0,0,0,0,0,0,0,8,0,8,
1.65425,0,0,0,0,0,0,0,0,8,0,8,
1.65629,0,0,0,0,0,0,0,0,8,0,8,
1.65823,0,0,0,0,0,0,0,0,8,0,8,
1.66014,0,0,0,0,0,0,0,0,8,0,8,
1.6621,0,0,0,0,0,0,0,0,8,0,8,
1.6641,0,0,0,0,0,0,0,0,8,0,8,
1.66622,0,0,0,0,0,0,0,0,8,0,8,
1.66817,0,0,0,0,0,0,0,0,8,0,8,
1.67017,0,0,0,0,0,0,0,0,8,0,8,
1.67228,0,0,0,0,0,0,0,0,8,0,8,
1.67417,0,0,0,0,0,0,0,0,8,0,8,
1.67627,0,0,0,0,0,0,0,0,8,0,8,
1.67836,0,0,0,0,0,0,0,0,8,0,8,
1.68015,0,0,0,0,0,0,0,0,8,0,8,
1.68234,0,0,0,0,0,0,0,0,8,0,8,
1.68424,0,0,0,0,0,0,0,0,8,0,8,
1.68621,0,0,0,0,0,0,0,0,8,0,8,
1.6882,0,0,0,0,0,0,0,0,8,0,8,
1.69021,0,0,0,0,0,0,0,0,8,0,8,
1.69213,0,0,0,0,0,0,0,0,8,0,8,
1.6943,0,0,0,0,0,0,0,0,8,0,8,
1.69623,0,0,0,0,0,0,0,0,8,0,8,
1.69813,0,0,0,0,0,0,0,0,8,0,8,
1.70021,0,0,0,0,0,0,0,0,8,0,8,
1.70212,0,0,0,0,0,0,0,0,8,0,8,
1.70421,0,0,0,0,0,0,0,0,8,0,8,
1.70621,0,0,0,0,0,0,0,0,8,0,8,
1.70817,0,0,0,0,0,0,0,0,8,0,8,
1.71011,0,0,0,0,0,0,0,0,8,0,8,
1.71217,0,0,0,0,0,0,0,0,8,0,8,
1.71424,0,0,0,0,0,0,0,0,8,0,8,
1.71617,0,0,0,0,0,0,0,0,8,0,8,
1.71812,0,0,0,0,0,0,0,0,8,0,8,
1.72017,0,0,0,0,0,0,0,0,8,0,8,
1.72212,0,0,0,0,0,0,0,0,8,0,8,
1.72419,0,0,0,0,0,0,0,0,8,0,8,
1.7262,0,0,0,0,0,0,0,0,8,0,8,
1.72817,0,0,0,0,0,0,0,0,8,0,8,
1.73017,0,0,0,0,0,0,0,0,8,0,8,
1.73219,0,0,0,0,0,0,0,0,8,0,8,
1.73425,0,0,0,0,0,0,0,0,8,0,8,
1.73627,0,0,0,0,0,0,0,0,8,0,8,
1.73824,0,0,0,0,0,0,0,0,8,0,8,
1.74037,0,0,0,0,0,0,0,0,8,0,8,
1.74211,0,0,0,0,0,0,0,0,8,0,8,
1.74422,0,0,0,0,0,0,0,0,8,0,8,
1.74619,0,0,0,0,0,0,0,0,8,0,8,
1.7482,0,0,0,0,0,0,0,0,8,0,8,
1.7502,0,0,0,0,0,0,0,0,8,0,8,
1.75218,0,0,0,0,0,0,0,0,8,0,8,
1.75422,0,0,0,0,0,0,0,0,8,0,8,
1.75621,0,0,0,0,0,0,0,0,8,0,8,
1.75814,0,0,0,0,0,0,0,0,8,0,8,
1.76023,0,0,0,0,0,0,0,0,8,0,8,
1.76221,0,0,0,0,0,0,0,0,8,0,8,
1.7642,0,0,0,0,0,0,0,0,8,0,8,
1.76614,0,0,0,0,0,0,0,0,8,0,8,
1.7682,0,0,0,0,0,0,0,0,8,0,8,
1.77018,0,0,0,0,0,0,0,0,8,0,8,
1.77212,0,0,0,0,0,0,0,0,8,0,8,
1.77422,0,0,0,0,0,0,0,0,8,0,8,
1.77612,0,0,0,0,0,0,0,0,8,0,8,
1.77813,0,0,0,0,0,0,0,0,8,0,8,
1.78022,0,0,0,0,0,0,0,0,8,0,8,
1.78221,0,0,0,0,0,0,0,0,8,0,8,
1.78414,0,0,0,0,0,0,0,0,8,0,8,
1.78612,0,0,0,0,0,0,0,0,8,0,8,
1.78817,0,0,0,0,0,0,0,0,8,0,8,
1.7901,0,0,0,0,0,0,0,0,8,0,8,
1.79219,0,0,0,0,0,0,0,0,8,0,8,
1.79414,0,0,0,0,0,0,0,0,8,0,8,
1.79615,0,0,0,0,0,0,0,0,8,0,8,
1.79813,0,0,0,0,0,0,0,0,8,0,8,
1.80012,0,0,0,0,0,0,0,0,8,0,8,
1.80217,0,0,0,0,0,0,0,0,8,0,8,
1.80414,0,0,0,0,0,0,0,0,8,0,8,
1.80621,0,0,0,0,0,0,0,0,8,0,8,
1.80823,0,0,0,0,0,0,0,0,8,0,8,
1.81012,0,0,0,0,0,0,0,0,8,0,8,
1.81213,0,0,0,0,0,0,0,0,8,0,8,
1.8142,0,0,0,0,0,0,0,0,8,0,8,
1.81621,0,0,0,0,0,0,0,0,8,0,8,
1.8182,0,0,0,0,0,0,0,0,8,0,8,
1.82022,0,0,0,0,0,0,0,0,8,0,8,
1.82222,0,0,0,0,0,0,0,0,8,0,8,
1.82414,0,0,0,0,0,0,0,0,8,0,8,
1.82613,0,0,0,0,0,0,0,0,8,0,8,
1.82807,0,0,0,0,0,0,0,0,8,0,8,
1.83014,0,0,0,0,0,0,0,0,8,0,8,
1.83215,0,0,0,0,0,0,0,0,8,0,8,
1.83418,0,0,0,0,0,0,0,0,8,0,8,
1.83622,0,0,0,0,0,0,0,0,8,0,8,
1.8382,0,0,0,0,0,0,0,0,8,0,8,
1.84017,0,0,0,0,0,0,0,0,8,0,8,
1.84218,0,0,0,0,0,0,0,0,8,0,8,
1.84421,0,0,0,0,0,0,0,0,8,0,8,
1.84621,0,0,0,0,0,0,0,0,8,0,8,
1.84816,0,0,0,0,0,0,0,0,8,0,8,
1.85025,0,0,0,0,0,0,0,0,8,0,8,
1.85217,0,0,0,0,0,0,0,0,8,0,8,
1.85425,0,0,0,0,0,0,0,0,8,0,8,
1.85623,0,0,0,0,0,0,0,0,8,0,8,
1.85816,0,0,0,0,0,0,0,0,8,0,8,
1.86019,0,0,0,0,0,0,0,0,8,0,8,
1.8622,0,0,0,0,0,0,0,0,8,0,8,
1.86416,0,0,0,0,0,0,0,0,8,0,8,
1.86621,0,0,0,0,0,0,0,0,8,0,8,
1.8682,0,0,0,0,0,0,0,0,8,0,8,
1.87025,0,0,0,0,0,0,0,0,8,0,8,
1.87217,0,0,0,0,0,0,0,0,8,0,8,
1.87419,0,0,0,0,0,0,0,0,8,0,8,
1.87618,0,0,0,0,0,0,0,0,8,0,8,
1.8782,0,0,0,0,0,0,0,0,8,0,8,
1.88033,0,0,0,0,0,0,0,0,8,0,8,
1.88222,0,0,0,0,0,0,0,0,8,0,8,
1.88423,0,0,0,0,0,0,0,0,8,0,8,
1.88626,0,0,0,0,0,0,0,0,8,0,8,
1.88815,0,0,0,0,0,0,0,0,8,0,8,
1.89022,0,0,0,0,0,0,0,0,8,0,8,
1.89217,0,0,0,0,0,0,0,0,8,0,8,
1.89422,0,0,0,0,0,0,0,0,8,0,8,
1.89632,0,0,0,0,0,0,0,0,8,0,8,
1.89821,0,0,0,0,0,0,0,0,8,0,8,
1.90022,0,0,0,0,0,0,0,0,8,0,8,
1.90208,0,0,0,0,0,0,0,0,8,0,8,
1.90407,0,0,0,0,0,0,0,0,8,0,8,
1.90605,0,0,0,0,0,0,0,0,8,0,8,
1.90808,0,0,0,0,0,0,0,0,8,0,8,
1.9101,0,0,0,0,0,0,0,0,8,0,8,
1.91207,0,0,0,0,0,0,0,0,8,0,8,
1.91407,0,0,0,0,0,0,0,0,8,0,8,
1.91606,0,0,0,0,0,0,0,0,8,0,8,
1.91806,0,0,0,0,0,0,0,0,8,0,8,
1.92007,0,0,0,0,0,0,0,0,8,0,8,
1.92233,0,0,0,0,0,0,0,0,8,0,8,
1.92415,0,0,0,0,0,0,0,0,8,0,8,
1.9262,0,0,0,0,0,0,0,0,8,0,8,
1.92817,0,0,0,0,0,0,0,0,8,0,8,
1.93024,0,0,0,0,0,0,0,0,8,0,8,
1.93221,0,0,0,0,0,0,0,0,8,0,8,
1.9342,0,0,0,0,0,0,0,0,8,0,8,
1.9362,0,0,0,0,0,0,0,0,8,0,8,
1.93821,0,0,0,0,0,0,0,0,8,0,8,
1.94022,0,0,0,0,0,0,0,0,8,0,8,
1.94222,0,0,0,0,0,0,0,0,8,0,8,
1.94423,0,0,0,0,0,0,0,0,8,0,8,
1.94622,0,0,0,0,0,0,0,0,8,0,8,
1.94814,0,0,0,0,0,0,0,0,8,0,8,
1.95024,0,0,0,0,0,0,0,0,8,0,8,
1.95214,0,0,0,0,0,0,0,0,8,0,8,
1.95426,0,0,0,0,0,0,0,0,8,0,8,
1.95617,0,0,0,0,0,0,0,0,8,0,8,
1.95826,0,0,0,0,0,0,0,0,8,0,8,
1.96025,0,0,0,0,0,0,0,0,8,0,8,
1.96225,0,0,0,0,0,0,0,0,8,0,8,
1.96422,0,0,0,0,0,0,0,0,8,0,8,
1.96622,0,0,0,0,0,0,0,0,8,0,8,
1.96813,0,0,0,0,0,0,0,0,8,0,8,
1.97018,0,0,0,0,0,0,0,0,8,0,8,
1.97214,0,0,0,0,0,0,0,0,8,0,8,
1.97421,0,0,0,0,0,0,0,0,8,0,8,
1.97621,0,0,0,0,0,0,0,0,8,0,8,
1.97823,0,0,0,0,0,0,0,0,8,0,8,
1.98021,0,0,0,0,0,0,0,0,8,0,8,
